Tabela_CEST|ITEM|CEST|NCM/SH|DESCRICAO|Legislacao|Vigencia_inicial|Vigencia_final|Aliq_Interna|MVA_Original|MVA_Original_S/Fid|MVA_S/Fid_Aliq_4%|MVA_S/Fid_Aliq_7%|MVA_S/Fid_Aliq_12%|MVA_Original_C/Fid|MVA_C/Fid_Aliq_4%|MVA_C/Fid_Aliq_7%|MVA_C/Fid_Aliq_12%|Funcep|Pauta_Fiscal|MVA_Aliq_4%|MVA_Aliq_7%|MVA_Aliq_12%|Funcep_Bebidas_Gaseificada|MVA_Original_deriv_Petr|MVA_deriv_Petr_Aliq_4%|MVA_deriv_Petr_Aliq_7%|MVA_deriv_Petr_Aliq_12%|MVA_Original_N_deriv_Petr|MVA_N_deriv_Petr_Aliq_4%|MVA_N_deriv_Petr_Aliq_7%|MVA_N_deriv_Petr_Aliq_12%|MVA_Original_Outros_Prod|MVA_Outros_Prod_Aliq_4%|MVA_Outros_Prod_Aliq_7%|MVA_Outros_Prod_Aliq_12%|Funcep_Consumo_maior_100Kw/h|Lista|UF_Signataria|Exterior_UF_nao_Signat.|Ato_Cotepe|Origem_Arquivo|Nome_Aba_Planilha
01|80.0|01.080.00|9029|Contadores, indicadores de velocidade e tacômetros, suas partes e acessórios|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|81.0|01.081.00|90303321|Amperímetros|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|82.0|01.082.00|90318040|Aparelhos digitais, de uso em veículos automóveis, para medida e indicação de múltiplas grandezas tais como: velocidade média, consumos instantâneo e médio e autonomia (computador de bordo)|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|83.0|01.083.00|9032892|Controladores eletrônicos|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|84.0|01.084.00|91040000|Relógios para painéis de instrumentos e relógios semelhantes|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|85.0|01.085.00|94012000|Assentos e partes de assentos|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|85.0|01.085.00|94019090|Assentos e partes de assentos|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|86.0|01.086.00|96138000|Acendedores|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|87.0|01.087.00|4009|Tubos de borracha vulcanizada não endurecida, mesmo providos de seus acessórios|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|88.0|01.088.00|45049000|Juntas de vedação de cortiça natural e de amianto|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|88.0|01.088.00|68129910|Juntas de vedação de cortiça natural e de amianto|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|89.0|01.089.00|48234000|Papel-diagrama para tacógrafo, em disco|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|90.0|01.090.00|39191000|Fitas, tiras, adesivos, autocolantes, de plástico, refletores, mesmo em rolos; placas metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|90.0|01.090.00|39199000|Fitas, tiras, adesivos, autocolantes, de plástico, refletores, mesmo em rolos; placas metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|90.0|01.090.00|87082999|Fitas, tiras, adesivos, autocolantes, de plástico, refletores, mesmo em rolos; placas metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|91.0|01.091.00|84123110|Cilindros pneumáticos|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|92.0|01.092.00|84131900|Bomba elétrica de lavador de para-brisa|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|92.0|01.092.00|84135090|Bomba elétrica de lavador de para-brisa|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|92.0|01.092.00|84138100|Bomba elétrica de lavador de para-brisa|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|93.0|01.093.00|84136019|Bomba de assistência de direção hidráulica|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|93.0|01.093.00|84137010|Bomba de assistência de direção hidráulica|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|94.0|01.094.00|84145910|Motoventiladores|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|94.0|01.094.00|84145990|Motoventiladores|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|95.0|01.095.00|84213990|Filtros de pólen do ar-condicionado|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|96.0|01.096.00|85011019|“Máquina” de vidro elétrico de porta|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|97.0|01.097.00|85013110|Motor de limpador de para-brisa|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|98.0|01.098.00|85045000|Bobinas de reatância e de autoindução|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|99.0|01.099.00|850720|Baterias de chumbo e de níquel-cádmio|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|99.0|01.099.00|850730|Baterias de chumbo e de níquel-cádmio|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|100.0|01.100.00|85123000|Aparelhos de sinalização acústica (buzina)|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|101.0|01.101.00|9032898|Instrumentos para regulação de grandezas não elétricas|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|101.0|01.101.00|9032899|Instrumentos para regulação de grandezas não elétricas|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|102.0|01.102.00|90271000|Analisadores de gases ou de fumaça (sonda lambda)|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|103.0|01.103.00|40081100|Perfilados de borracha vulcanizada não endurecida|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|104.0|01.104.00|56012219|Artefatos de pasta de fibra de uso automotivo|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|105.0|01.105.00|57032000|Tapetes/carpetes - nailón|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|106.0|01.106.00|57033000|Tapetes de matérias têxteis sintéticas|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|107.0|01.107.00|59119000|Forração interior capacete|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|108.0|01.108.00|69039099|Outros para-brisas|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|109.0|01.109.00|70072900|Moldura com espelho|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|110.0|01.110.00|73145000|Corrente de transmissão|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|111.0|01.111.00|73151100|Corrente transmissão|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|112.0|01.112.00|73151210|Outras correntes de transmissão|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|113.0|01.113.00|84189900|Condensador tubular metálico|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|114.0|01.114.00|841950|Trocadores de calor|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|115.0|01.115.00|84249090|Partes de aparelhos mecânicos de pulverizar ou dispersar|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|116.0|01.116.00|84254910|Macacos manuais para veículos|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|117.0|01.117.00|84314100|Caçambas, pás, ganchos e tenazes para máquinas rodoviárias|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|118.0|01.118.00|85016100|Geradores de corrente alternada de potência não superior a 75 kva|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|119.0|01.119.00|85311090|Aparelhos elétricos para alarme de uso automotivo|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|120.0|01.120.00|90141000|Bússolas|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|121.0|01.121.00|90251990|Indicadores de temperatura|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|122.0|01.122.00|90259010|Partes de indicadores de temperatura|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|123.0|01.123.00|902690|Partes de aparelhos de medida ou controle|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
01|124.0|01.124.00|90321010|Termostatos|DECRETO ICMS/PB Nº 39.158|2019-05-07 00:00:00||0.18|0.00|0.7178|1.011082926829268|0.9482365853658534|0.843492682926829|0.3656|0.5987512195121949|0.5487902439024386|0.4655219512195119|0.00||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|||||Anexo_5_Autopeças.xlsx|AutoPecas
